player,nation,pos,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls_90,ast_90,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,club,season,player_clean,club_clean,goals_per90,xa_per90,ga_per90,pos_group,goals_norm,xg_norm,xag_norm,output_index_v0,annual_wage,transfer_fee,amortized_fee,cost_index_raw,cost_index_v2,value_index_v2,transfer_fee_corrected,market_value,cost_mv_raw,cost_mv,value_index_mv,cost_mv_log_raw,cost_mv_log,value_index_mv_log,age
Amadou Onana,be BEL,MF,30,23,2091.0,23.2,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,2.7,4.7,21.0,107.0,39.0,0.09,0.0,0.09,0.09,0.09,0.09,0.11,0.2,0.09,0.2,Everton,2023/24,amadou onana,everton,0.08620689655172414,0.0,0.08620689655172414,MID,0.034482758606896556,0.027863777081156723,0.024774774769194867,0.029761167958553,3536000.0,0.0,1.0,3536000.0,0.19151367699643745,0.15539888861419543,5.0,50000000.0,50000000.0,0.2777777777777778,0.1071398189474426,17.72753358339242,0.9326124613823852,0.03191157879539815,21.0
Amari'i Bell,jm JAM,DF,21,21,1720.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.7,32.0,76.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Luton Town,2023/24,amarii bell,luton town,0.0,0.0,0.0,DEF,0.0,0.0030959752312396363,0.004504504503489976,0.002195771622469419,1456000.0,0.0,1.0,1456000.0,0.0768348284955767,0.028577444474303097,5.0,13000000.0,13000000.0,0.07222222222222222,0.030402570737058675,16.380459992348886,0.861745433462424,0.0025480484017171906,29.0
Ameen Al-Dakhil,be BEL,DF,13,12,1056.0,11.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.1,1.4,7.0,35.0,9.0,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,Burnley,2023/24,ameen aldakhil,burnley,0.08547008547008547,0.0,0.08547008547008547,DEF,0.03418803417435897,0.034055727543636,0.002252252251744988,0.022984049175299483,832000.0,0.0,1.0,832000.0,0.04243117394531848,0.5416656050882187,5.0,12000000.0,12000000.0,0.06666666666666667,0.3447555662959978,16.300417291085605,0.8575345363125364,0.026802445148958517,21.0
Anass Zaroury,ma MAR,"FW,MF",6,1,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.0,0.2,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,Burnley,2023/24,anass zaroury,burnley,0.0,0.0,0.0,ATT,0.0,0.030959752312396362,0.004504504503489976,0.007768527038700764,1716000.0,0.0,1.0,1716000.0,0.0911696845581843,0.08520860709061541,5.0,9000000.0,9000000.0,0.05,0.15536743342534676,16.012735246411598,0.8424001207709244,0.0092218859248328,22.0
Andre Brooks,eng ENG,"MF,DF",20,12,938.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,12.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Sheffield United,2023/24,andre brooks,sheffield united,0.0,0.0,0.0,MID,0.0,0.012383900924958545,0.002252252251744988,0.0032650684731024547,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.02333705421656274,5.0,2500000.0,2500000.0,0.013888888888888888,0.23506800516700474,14.731801689838349,0.7750125966439239,0.004212917666530403,19.0
André Gomes,pt POR,"MF,FW",12,3,508.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.4,0.7,8.0,36.0,29.0,0.18,0.0,0.18,0.18,0.18,0.05,0.07,0.13,0.05,0.13,Everton,2023/24,andre gomes,everton,0.17857142857142858,0.0,0.17857142857142858,ATT,0.0714285714,0.015479876156198181,0.015765765762214917,0.04075685037801486,6240000.0,0.0,1.0,6240000.0,0.34059618004755643,0.11966291198395748,5.0,10000000.0,10000000.0,0.05555555555555555,0.7336101018224347,16.118095750958314,0.8479429403073012,0.04806550107928629,30.0
André Onana,cm CMR,GK,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester United,2023/24,andre onana,manchester united,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,5720000.0,0.0,1.0,5720000.0,0.31192646792234124,0.0,5.0,35000000.0,35000000.0,0.19444444444444445,0.0,17.370858648025116,0.9138484586054885,0.0,27.0
Andreas Pereira,br BRA,MF,37,34,2613.0,29.0,3.0,7.0,10.0,3.0,0.0,0.0,6.0,0.0,4.6,4.6,7.1,11.7,56.0,138.0,125.0,0.1,0.24,0.34,0.1,0.34,0.16,0.24,0.4,0.16,0.4,Fulham,2023/24,andreas pereira,fulham,0.10344827586206896,0.2413793103448276,0.3448275862068966,MID,0.04137931032827586,0.04953560369983418,0.05405405404187971,0.047446729302348875,2756000.0,0.0,1.0,2756000.0,0.14850910880861468,0.3194848464052611,5.0,20000000.0,20000000.0,0.1111111111111111,0.42701672057065476,16.811242881518265,0.8844081173998016,0.05364794230281588,27.0
Andrew Omobamidele,ie IRL,DF,11,8,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Nottingham Forest,2023/24,andrew omobamidele,nottingham forest,0.0,0.0,0.0,DEF,0.0,0.006191950462479273,0.002252252251744988,0.0020266783806066,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.016911479239849172,5.0,11000000.0,11000000.0,0.06111111111111111,0.03316328537434733,16.213405921671733,0.85295703053512,0.002376058736835063,21.0
Andrew Robertson,sct SCO,DF,23,18,1693.0,18.8,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.9,1.9,5.4,7.3,63.0,140.0,130.0,0.16,0.11,0.27,0.16,0.27,0.1,0.29,0.39,0.1,0.39,Liverpool,2023/24,andrew robertson,liverpool,0.15957446808510636,0.10638297872340426,0.26595744680851063,DEF,0.06382978720851062,0.030959752312396362,0.06531531530060465,0.05777571506152068,8320000.0,0.0,1.0,8320000.0,0.45527502854841717,0.12690260729459077,5.0,30000000.0,30000000.0,0.16666666666666666,0.34665221045586136,17.216707972959764,0.9057388792429575,0.06378841915386482,29.0
Andrey Santos,br BRA,MF,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.64,0.64,Nottingham Forest,2023/24,andrey santos,nottingham forest,0.0,0.0,0.0,MID,0.0,0.19814241479933672,0.0,0.039628482959867345,2756000.0,0.0,1.0,2756000.0,0.14850910880861468,0.2668403065473251,5.0,15000000.0,15000000.0,0.08333333333333333,0.4755360890853391,16.52356082573315,0.8692737012736549,0.04558798605527572,19.0
Andros Townsend,eng ENG,"MF,FW",27,14,1210.0,13.4,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.3,2.5,47.0,35.0,71.0,0.07,0.22,0.3,0.07,0.3,0.09,0.1,0.19,0.09,0.19,Luton Town,2023/24,andros townsend,luton town,0.07462686567164178,0.22388059701492538,0.29850746268656714,ATT,0.029850746256716413,0.027863777081156723,0.02252252251744988,0.026888474112861188,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.19218518182445327,5.0,1800000.0,1800000.0,0.01,2.688578553430776,14.403297778421795,0.7577306188685752,0.035485485155034635,32.0
Anel Ahmedhodžić,ba BIH,DF,31,29,2649.0,29.4,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,3.1,3.1,0.8,4.0,15.0,43.0,21.0,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,Sheffield United,2023/24,anel ahmedhodzic,sheffield united,0.06802721088435375,0.0,0.06802721088435375,DEF,0.027210884342857143,0.034055727543636,0.006756756755234964,0.021420908327345153,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.15310579337659963,5.0,18000000.0,18000000.0,0.1,0.2142069412040395,16.705882371415992,0.8788652975711574,0.02437334141330048,24.0
Angelo Ogbonna,it ITA,DF,11,7,635.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,West Ham United,2023/24,angelo ogbonna,west ham united,0.0,0.0,0.0,DEF,0.0,0.0030959752312396363,0.0,0.0006191950462479273,2756000.0,11.0,2.2,2756002.2,0.1485092301035506,0.0041693763844833165,11.0,700000.0,700000.0,0.0038888888888888888,0.15918065115345612,13.45883704259595,0.7080443019664469,0.0008745133179024609,35.0
Anis Ben Slimane,tn TUN,MF,15,4,419.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.3,1.1,3.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.23,0.17,0.23,Sheffield United,2023/24,anis ben slimane,sheffield united,0.0,0.0,0.0,MID,0.0,0.05263157893107382,0.013513513510469928,0.01525604551487924,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.10904247927541509,5.0,13000000.0,13000000.0,0.07222222222222222,0.21123462849577954,16.380459992348886,0.861745433462424,0.017703636385916613,22.0
Ansu Fati,es ESP,"MF,FW",19,3,521.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.4,3.4,0.8,4.2,16.0,28.0,50.0,0.35,0.0,0.35,0.35,0.35,0.59,0.14,0.73,0.59,0.73,Brighton,2023/24,ansu fati,brighton,0.3448275862068966,0.0,0.3448275862068966,ATT,0.13793103442758622,0.18266253864313853,0.031531531524429834,0.10963750925459195,10296000.0,0.0,1.0,10296000.0,0.5642199346242349,0.1943166276302905,5.0,25000000.0,25000000.0,0.1388888888888889,0.789384383065504,17.034386422832473,0.8961472827116408,0.12234304452700792,20.0
Anthony Elanga,se SWE,"FW,MF",36,25,2433.0,27.0,5.0,9.0,14.0,5.0,0.0,0.0,1.0,0.0,6.6,6.6,6.7,13.3,98.0,49.0,196.0,0.18,0.33,0.52,0.18,0.52,0.24,0.25,0.49,0.24,0.49,Nottingham Forest,2023/24,anthony elanga,nottingham forest,0.18518518518518517,0.3333333333333333,0.5185185185185185,ATT,0.07407407404444444,0.07430340554975126,0.0563063062936247,0.06790122163271889,2496000.0,0.0,1.0,2496000.0,0.13417425274600708,0.5060636759988482,5.0,22000000.0,22000000.0,0.12222222222222222,0.5555509043057557,16.906553056777135,0.8894222078667481,0.07634298389354793,21.0
Anthony Gordon,eng ENG,FW,35,34,2890.0,32.1,11.0,10.0,21.0,10.0,1.0,1.0,12.0,1.0,10.2,9.4,8.0,17.4,138.0,101.0,232.0,0.34,0.31,0.65,0.31,0.62,0.32,0.25,0.57,0.29,0.54,Newcastle United,2023/24,anthony gordon,newcastle united,0.3426791277258567,0.3115264797507788,0.6542056074766355,ATT,0.137071651035514,0.09907120739966836,0.0563063062936247,0.10120369164868362,4836000.0,0.0,1.0,4836000.0,0.2631879573094754,0.38452863935959697,5.0,60000000.0,60000000.0,0.3333333333333333,0.3036101641155586,17.909855136853043,0.942204058089062,0.10741153507914762,22.0
Anthony Martial,fr FRA,FW,13,5,448.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,1.5,6.0,12.0,36.0,0.2,0.0,0.2,0.2,0.2,0.25,0.05,0.29,0.25,0.29,Manchester United,2023/24,anthony martial,manchester united,0.2,0.0,0.2,ATT,0.079999999968,0.0773993807809909,0.01126126125872494,0.055421317582351914,13000000.0,60.0,12.0,13000012.0,0.7133030992840952,0.07769662005023566,60.0,10000000.0,10000000.0,0.05555555555555555,0.9975657602986491,16.118095750958314,0.8479429403073012,0.06535964814167645,27.0
Antoine Semenyo,gh GHA,FW,33,25,2105.0,23.4,8.0,2.0,10.0,8.0,0.0,0.0,6.0,0.0,4.6,4.6,3.2,7.8,89.0,64.0,188.0,0.34,0.09,0.43,0.34,0.43,0.2,0.14,0.34,0.2,0.34,Bournemouth,2023/24,antoine semenyo,bournemouth,0.3418803418803419,0.08547008547008547,0.4273504273504274,ATT,0.13675213669743588,0.061919504624792725,0.031531531524429834,0.08495839847235513,2496000.0,0.0,1.0,2496000.0,0.13417425274600708,0.6331897777988975,5.0,10000000.0,10000000.0,0.05555555555555555,1.529223646476756,16.118095750958314,0.8479429403073012,0.10019341425043449,23.0
Antonee Robinson,us USA,DF,37,37,3265.0,36.3,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,4.2,4.8,99.0,129.0,194.0,0.0,0.17,0.17,0.0,0.17,0.02,0.11,0.13,0.02,0.13,Fulham,2023/24,antonee robinson,fulham,0.0,0.1652892561983471,0.1652892561983471,DEF,0.0,0.006191950462479273,0.024774774769194867,0.009909561261714057,2756000.0,0.0,1.0,2756000.0,0.14850910880861468,0.0667265100080462,5.0,25000000.0,25000000.0,0.1388888888888889,0.0713483273763841,17.034386422832473,0.8961472827116408,0.011057948168721446,25.0
Antony,br BRA,FW,29,15,1324.0,14.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,3.4,3.4,2.8,6.1,53.0,64.0,149.0,0.07,0.07,0.14,0.07,0.14,0.23,0.19,0.42,0.23,0.42,Manchester United,2023/24,antony,manchester united,0.06802721088435375,0.06802721088435375,0.1360544217687075,ATT,0.027210884342857143,0.07120743031851164,0.04279279278315477,0.04146386149209221,7800000.0,95.0,19.0,7800019.0,0.4266063639703758,0.09719443449403635,95.0,25000000.0,25000000.0,0.1388888888888889,0.29853765327196036,17.034386422832473,0.8961472827116408,0.04626897388747694,23.0
Antwoine Hackford,eng ENG,FW,2,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield United,2023/24,antwoine hackford,sheffield united,0.0,0.0,0.0,ATT,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,13000000.0,13000000.0,0.07222222222222222,0.0,16.380459992348886,0.861745433462424,0.0,19.0
Arijanet Muric,xk KVX,GK,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Burnley,2023/24,arijanet muric,burnley,0.0,0.0,0.0,GK,0.0,0.0,0.004504504503489976,0.0,1404000.0,0.0,1.0,1404000.0,0.07396785728305519,0.0,5.0,7000000.0,7000000.0,0.03888888888888889,0.0,15.76142084987672,0.8291789393341117,0.0,24.0
Armando Broja,al ALB,FW,13,6,454.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,0.2,2.5,11.0,6.0,37.0,0.2,0.0,0.2,0.2,0.2,0.47,0.03,0.5,0.47,0.5,Chelsea,2023/24,armando broja,chelsea,0.2,0.0,0.2,ATT,0.079999999968,0.14551083586826288,0.006756756755234964,0.06746703202358481,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.3064115139711791,5.0,22000000.0,22000000.0,0.12222222222222222,0.5519984729327335,16.906553056777135,0.8894222078667481,0.07585481402649953,21.0
Armando Broja,al ALB,FW,13,6,454.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.4,2.4,0.2,2.5,11.0,6.0,37.0,0.2,0.0,0.2,0.2,0.2,0.47,0.03,0.5,0.47,0.5,Chelsea,2023/24,armando broja,chelsea,0.2,0.0,0.2,ATT,0.079999999968,0.14551083586826288,0.006756756755234964,0.06746703202358481,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.3064115139711791,5.0,22000000.0,22000000.0,0.12222222222222222,0.5519984729327335,16.906553056777135,0.8894222078667481,0.07585481402649953,21.0
Armando Broja,al ALB,FW,8,0,88.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,2.0,7.0,0.0,1.02,1.02,0.0,1.02,0.0,0.41,0.41,0.0,0.41,Fulham,2023/24,armando broja,fulham,0.0,1.0,1.0,ATT,0.0,0.0,0.09234234232154451,0.032319819812540576,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.23100568746054911,5.0,22000000.0,22000000.0,0.12222222222222222,0.2644327258348479,16.906553056777135,0.8894222078667481,0.03633795422323034,21.0
Armando Broja,al ALB,FW,8,0,88.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,2.0,7.0,0.0,1.02,1.02,0.0,1.02,0.0,0.41,0.41,0.0,0.41,Fulham,2023/24,armando broja,fulham,0.0,1.0,1.0,ATT,0.0,0.0,0.09234234232154451,0.032319819812540576,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.23100568746054911,5.0,22000000.0,22000000.0,0.12222222222222222,0.2644327258348479,16.906553056777135,0.8894222078667481,0.03633795422323034,21.0
Arnaut Danjuma,nl NED,"MF,FW",14,5,595.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.6,2.6,1.1,3.7,24.0,9.0,44.0,0.15,0.0,0.15,0.15,0.15,0.4,0.17,0.57,0.4,0.57,Everton,2023/24,arnaut danjuma,everton,0.15151515151515152,0.0,0.15151515151515152,ATT,0.06060606058181818,0.12383900924958545,0.0382882882796648,0.06544143000961795,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.46774216612146613,5.0,13000000.0,13000000.0,0.07222222222222222,0.9060995618315464,16.380459992348886,0.861745433462424,0.07594047096508405,26.0
Ashley Young,eng ENG,"DF,MF",31,27,2280.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.6,0.6,1.5,2.1,40.0,82.0,61.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Everton,2023/24,ashley young,everton,0.0,0.0,0.0,MID,0.0,0.006191950462479273,0.013513513510469928,0.005968119821160329,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.04980056797481415,5.0,500000.0,500000.0,0.002777777777777778,2.147749945637289,13.122365377402328,0.6903431555331028,0.00864513702814154,38.0
Auston Trusty,us USA,DF,32,28,2572.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.1,1.5,10.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Sheffield United,2023/24,auston trusty,sheffield united,0.0,0.0,0.0,DEF,0.0,0.0030959752312396363,0.009009009006979951,0.00377234819869091,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.02696283252919091,5.0,7000000.0,7000000.0,0.03888888888888889,0.09700074509003537,15.76142084987672,0.8291789393341117,0.0045494928419522115,24.0
Axel Disasi,fr FRA,DF,31,29,2579.0,28.7,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.4,2.4,0.3,2.7,30.0,112.0,21.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Chelsea,2023/24,axel disasi,chelsea,0.06968641114982578,0.0,0.06968641114982578,DEF,0.027874564448780486,0.02476780184991709,0.002252252251744988,0.018285402660045382,4056000.0,0.0,1.0,4056000.0,0.22018338912165264,0.08304586321032338,5.0,40000000.0,40000000.0,0.2222222222222222,0.08228394169246661,17.50439003707821,0.9208732958075051,0.01985656755030946,25.0
Aymeric Laporte,es ESP,DF,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Manchester City,2023/24,aymeric laporte,manchester city,0.0,0.0,0.0,DEF,0.0,0.08359133124347018,0.0,0.016718266248694037,2600000.0,65.0,13.0,2600013.0,0.13990891191385324,0.11949307965391315,65.0,20000000.0,20000000.0,0.1111111111111111,0.1504630420708677,16.811242881518265,0.8844081173998016,0.018903317389859585,29.0
Bart Verbruggen,nl NED,GK,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,2023/24,bart verbruggen,brighton,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.0,5.0,18000000.0,18000000.0,0.1,0.0,16.705882371415992,0.8788652975711574,0.0,20.0
Ben Brereton,cl CHI,"FW,MF",14,14,1105.0,12.3,6.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,6.1,5.3,1.5,6.7,23.0,37.0,78.0,0.49,0.08,0.57,0.41,0.49,0.49,0.12,0.61,0.43,0.55,Sheffield United,2023/24,ben brereton,sheffield united,0.4878048780487805,0.08130081300813008,0.5691056910569106,ATT,0.1951219511414634,0.15170278633074216,0.027027027020939856,0.12760489473713593,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.9120550981737032,5.0,13000000.0,13000000.0,0.07222222222222222,1.7668125404943986,16.380459992348886,0.861745433462424,0.14807707903638231,24.0
Ben Chilwell,eng ENG,DF,13,9,756.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,2.2,3.4,22.0,25.0,59.0,0.0,0.12,0.12,0.0,0.12,0.14,0.26,0.41,0.14,0.41,Chelsea,2023/24,ben chilwell,chelsea,0.0,0.11904761904761904,0.11904761904761904,DEF,0.0,0.04334365323735491,0.05855855854536969,0.029164226138350374,9880000.0,0.0,1.0,9880000.0,0.5412841649240627,0.0538795962428452,5.0,28000000.0,28000000.0,0.15555555555555556,0.187483105640859,17.147715103853763,0.9021092931433401,0.03232889188829635,26.0
Ben Davies,wls WAL,DF,17,12,1090.0,12.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.4,2.7,13.0,71.0,20.0,0.08,0.0,0.08,0.08,0.08,0.19,0.03,0.23,0.19,0.23,Tottenham Hotspur,2023/24,ben davies,tottenham hotspur,0.08264462809917356,0.0,0.08264462809917356,DEF,0.03305785122644628,0.058823529393553085,0.006756756755234964,0.029005603794943685,5200000.0,12.65,2.5300000000000002,5200002.53,0.2832568952863024,0.102399983469574,12.65,10000000.0,10000000.0,0.05555555555555555,0.5220914706625144,16.118095750958314,0.8479429403073012,0.03420698281590624,30.0
Ben Doak,sct SCO,FW,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool,2023/24,ben doak,liverpool,0.0,0.0,0.0,ATT,0.0,0.0,0.0,0.0,182000.0,0.0,1.0,182000.0,0.006594033788799494,0.0,5.0,10000000.0,10000000.0,0.05555555555555555,0.0,16.118095750958314,0.8479429403073012,0.0,17.0
Ben Godfrey,eng ENG,DF,15,13,1120.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,2.0,11.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16,Everton,2023/24,ben godfrey,everton,0.0,0.0,0.0,DEF,0.0,0.04334365323735491,0.004504504503489976,0.010245307223692475,3536000.0,0.0,1.0,3536000.0,0.19151367699643745,0.05349619874764511,5.0,10000000.0,10000000.0,0.05555555555555555,0.18441221060667362,16.118095750958314,0.8479429403073012,0.012082528969992401,25.0
Ben Johnson,eng ENG,"DF,FW",14,4,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,17.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,West Ham United,2023/24,ben johnson,west ham united,0.0,0.0,0.0,ATT,0.0,0.009287925693718908,0.0,0.0018575851387437816,1716000.0,0.0,1.0,1716000.0,0.0911696845581843,0.020374807403779966,5.0,8000000.0,8000000.0,0.044444444444444446,0.04179472524041717,15.894952224644102,0.8362037757845838,0.0022214476555708134,23.0
Ben Mee,eng ENG,DF,16,15,1272.0,14.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.5,1.5,0.3,1.8,11.0,49.0,9.0,0.14,0.0,0.14,0.14,0.14,0.1,0.02,0.13,0.1,0.13,Brentford,2023/24,ben mee,brentford,0.14184397163120568,0.0,0.14184397163120568,DEF,0.056737588629787235,0.030959752312396362,0.004504504503489976,0.03330044192210502,2236000.0,0.0,1.0,2236000.0,0.11983939668339949,0.2778732618023606,5.0,1000000.0,1000000.0,0.005555555555555556,5.993000805833852,13.815511557963774,0.7268082826479546,0.04581730409493791,33.0
Ben Osborn,eng ENG,"DF,MF",24,14,1367.0,15.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.9,1.1,16.0,55.0,44.0,0.0,0.13,0.13,0.0,0.13,0.01,0.06,0.07,0.01,0.07,Sheffield United,2023/24,ben osborn,sheffield united,0.0,0.13157894736842105,0.13157894736842105,MID,0.0,0.0030959752312396363,0.013513513510469928,0.005348924774912401,2600000.0,3.9,0.78,2600000.78,0.1399082381756183,0.038231390897849576,3.9,1000000.0,1000000.0,0.005555555555555556,0.9626331855108402,13.815511557963774,0.7268082826479546,0.007359461281816437,28.0
Ben Parkinson,eng ENG,FW,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle United,2023/24,ben parkinson,newcastle united,0.0,0.0,0.0,ATT,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,250000.0,250000.0,0.001388888888888889,0.0,12.429220196836383,0.6538780810261482,0.0,18.0
Ben White,eng ENG,DF,37,35,2988.0,33.2,4.0,4.0,8.0,4.0,0.0,0.0,8.0,0.0,1.2,1.2,3.8,5.0,44.0,192.0,162.0,0.12,0.12,0.24,0.12,0.24,0.03,0.11,0.15,0.03,0.15,Arsenal,2023/24,ben white,arsenal,0.12048192771084336,0.12048192771084336,0.24096385542168672,DEF,0.04819277106506023,0.009287925693718908,0.024774774769194867,0.032215503287239086,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.2302600858210432,5.0,55000000.0,55000000.0,0.3055555555555556,0.10543221116190957,17.822843761378564,0.9376265519928084,0.03435852884097648,25.0
